Week,Lesson,vectors
1,introduction video from previous semester,"[0.4803214967250824, -0.38951975107192993, 1.3244755268096924, 0.14050105214118958, -1.0317915678024292, 0.7930459976196289, -0.8151905536651611, 1.188765287399292, 0.070481076836586, 0.28624671697616577, -0.10492511093616486, -0.09717008471488953, -0.2871338129043579, 0.9313042759895325, -0.012535199522972107, -0.6069929599761963, 0.09336376190185547, -0.16344912350177765, -0.1843380630016327, 0.003617912530899048, -0.13753503561019897, -0.7354174256324768, -0.8027886748313904, -1.273747444152832, -1.223867416381836, -0.9171949625015259, 0.1582949459552765, -0.36260005831718445, 0.15598639845848083, -0.3558122217655182, 0.4844810366630554, 0.6694359183311462, -2.0410048961639404, 0.5875754356384277, -0.12946349382400513, -0.40405869483947754, -0.8896101713180542, -0.550305187702179, -0.23565220832824707, 0.33648917078971863, -0.4287598133087158, -0.6544942855834961, 0.3453591763973236, 0.6099045276641846, 1.3860493898391724, -0.06461131572723389, 0.8071229457855225, -0.356514573097229, -1.0721592903137207, -0.6181695461273193, -0.5697838068008423, 1.0682389736175537, 0.34326669573783875, -1.339952826499939, 0.06934258341789246, -0.34268918633461, 0.6570897698402405, -0.5570383071899414, 0.23906615376472473, 0.06329692155122757, -0.35543888807296753, 0.6890069842338562, 1.194775938987732, -0.9463205337524414, -0.5611217617988586, 0.642265796661377, -1.2499966621398926, 0.9435025453567505, -0.03627702593803406, 0.8743603825569153, -0.7093967795372009, 0.6060378551483154, -0.5436774492263794, 0.20190860331058502, -1.4193603992462158, -0.6778958439826965, 0.907937228679657, 1.2645678520202637, -0.6199774742126465, -0.6070144176483154, 0.08075207471847534, -0.17294177412986755, -0.8982085585594177, -1.4920259714126587, 0.2343844473361969, -0.23314057290554047, 0.8870668411254883, -1.4101767539978027, 0.4326750934123993, 1.0015063285827637, -0.3350384533405304, -0.739237904548645, 0.46450743079185486, 0.5470492839813232, 0.6052810549736023, -1.2040491104125977, 0.37181317806243896, 0.17465580999851227, -0.23863567411899567, -0.5457913279533386, 0.35928070545196533, -0.373178631067276, 1.1767823696136475, 0.06323765963315964, -0.12963080406188965, 1.048910140991211, -0.9539023041725159, 0.061344340443611145, 0.7150346040725708, -0.18863371014595032, 0.33071374893188477, -1.5372991561889648, 0.9741086959838867, 0.19333741068840027, -0.0806487649679184, 0.09885762631893158, 0.014239965006709099, -0.4384007453918457, -0.06804758310317993, -0.008031003177165985, -0.5374159812927246, 0.015226826071739197, 0.9109621047973633, 1.1955742835998535, -0.28459590673446655, 0.22448164224624634, -0.27655959129333496, -0.49353715777397156, -0.12428714334964752, 0.07054222375154495, -0.7331037521362305, 0.20520266890525818, 0.08406393229961395, 0.18718278408050537, 1.1903975009918213, -0.03260299563407898, -0.15587016940116882, 0.38072189688682556, 0.0971059575676918, 0.4338512122631073, -0.5938767790794373, 0.33255964517593384, -0.158914715051651, 1.3237841129302979, 0.07719399034976959, 0.10554236173629761, -1.3433011770248413, 1.142074465751648, -0.4249662160873413, 0.11695976555347443, -1.8823888301849365, -0.5463979244232178, 0.46599075198173523, 0.22349116206169128, -0.1730179488658905, -0.8883950710296631, 0.5310965180397034, 0.08276176452636719, -0.23631241917610168, 1.3383904695510864, -0.3809199631214142, -0.19721579551696777, -0.04712057113647461, 0.28882718086242676, 0.7142882347106934, 0.3822856545448303, -0.6445417404174805, 0.47807303071022034, 0.13445864617824554, 0.018962271511554718, -1.1877200603485107, 1.0327404737472534, -0.40437600016593933, -0.6809037923812866, 0.1306913048028946, -0.12813222408294678, 0.5615519285202026, -0.20418457686901093, -0.22585120797157288, 0.11146681010723114, 0.008771911263465881, -0.16338124871253967, 1.226330041885376, -0.9569950103759766, 0.3476925790309906, 0.6151337623596191, 0.07753321528434753, 0.12339140474796295, -0.28490039706230164, -0.27153366804122925, -0.39516013860702515, 0.1983490288257599, 0.4280587434768677, -0.4982362985610962, -0.43247467279434204, -1.1477205753326416, -0.326110303401947, -0.24014657735824585, 0.0008368343114852905, 0.5052639245986938, -0.18169188499450684, 0.848261833190918, -0.4883309602737427, -0.06846544146537781, 0.08169712126255035, 0.2507776618003845, 0.6894540786743164, -0.004527237266302109, -0.21370936930179596, 0.3409847021102905, -0.4078269898891449, -0.8767737150192261, 0.5108578205108643, -1.303712010383606, 0.42236649990081787, -0.7005327343940735, -0.02151167392730713, 0.08728314191102982, -0.40190622210502625, -0.8585065007209778, -0.6348804831504822, 0.406690388917923, -0.3869582414627075, 0.9197613000869751, 0.0413743257522583, 0.21253415942192078, -0.5044562220573425, -0.21848757565021515, -0.820747435092926, 0.6404874324798584, 1.0963531732559204, 0.9618952870368958, -0.9157705307006836, -1.6636854410171509, 1.1944776773452759, 0.07023884356021881, 0.3677450716495514, -0.24993370473384857, -0.12561722099781036, 0.7008048295974731, -0.14539217948913574, -0.5544662475585938, 0.24703702330589294, -0.49292415380477905, 0.2337769865989685, -0.36941155791282654, -0.03891252353787422, -0.6977440118789673, -0.3863019347190857, 0.647033154964447, 0.6553769111633301, -0.027437523007392883, -0.05682023614645004, 1.1309131383895874, -0.29848670959472656, -0.4943446218967438, -0.2555297017097473, -0.04614810645580292, 0.8135525584220886, 0.07316075265407562, -0.290191650390625, -0.05213919281959534, 1.5767016410827637, -1.444108486175537, -0.16034820675849915, -0.06743206083774567, -0.7984362244606018, 0.9106477499008179, 0.4661614000797272, -1.2121732234954834, 1.0335838794708252, -0.9177764654159546, 0.300648033618927, -0.6535841822624207, -0.5508936643600464, -0.08353012055158615, 0.04507601261138916, -1.231183648109436, -0.3755151331424713, -0.028229136019945145, 0.7649717330932617, 0.6596166491508484, 0.3463849425315857, -0.34251660108566284, 0.0006362497806549072, 0.13598427176475525, 0.42869633436203003, 0.3594534993171692, 0.5443447232246399, -0.08958403766155243, 0.09420304000377655, -1.0723717212677002, -0.522292971611023, -0.8124567270278931, -0.6687486171722412, 0.7827271223068237, 0.34834831953048706, -0.6627742648124695, -0.5528135299682617, -0.9034720063209534, -1.0045573711395264, -0.2220512181520462, -0.11519230902194977, -0.5109567046165466, 0.9528635740280151, 0.21710266172885895, -0.8829277157783508, -0.7081552147865295, -0.28312617540359497, 1.4647178649902344, -0.05983348190784454, -0.9140933752059937, -0.0637100338935852, -0.1840779334306717, -0.20251235365867615, -0.26073116064071655, -0.013766065239906311, 0.0596315935254097, 0.8082248568534851, -0.41285228729248047, -1.4379997253417969, 0.20271770656108856, 0.48827555775642395, 0.36130499839782715, 0.16591745615005493, 0.1970779001712799, -0.5056285262107849, 0.26029545068740845, 0.5208578109741211, 0.27699774503707886, 0.02005142718553543, -0.037825316190719604, -0.16865843534469604, -0.14445392787456512, 0.5924001336097717, 0.32669806480407715, 0.5208039283752441, -0.36050260066986084, 0.41325435042381287, -0.8255271911621094, 0.6494063138961792, -0.3872920870780945, 0.04651942849159241, -0.3805656433105469, 0.008712008595466614, -0.7110834121704102, 0.038980633020401, -1.495364785194397, -0.07095637917518616, -0.34359943866729736, -0.46777650713920593, -0.5939533114433289, 0.08843497931957245, -0.07396653294563293, 0.45104917883872986, 0.39173710346221924, -0.3780674636363983, 0.36668121814727783, -0.13589692115783691, -1.4420065879821777, 0.3576125204563141, 0.7508153915405273, -1.3034924268722534, 0.48387956619262695, -0.27366387844085693, 0.3839629590511322, 0.5020115971565247, -0.8999857306480408, 0.8556407690048218, -0.2702944874763489, 0.613540530204773, -0.15718211233615875, -0.4370245933532715, -0.3958771228790283, 0.6219441890716553, -0.42314305901527405, -1.1132144927978516, -0.6517851948738098, -0.004704982042312622, 0.8119001388549805, 0.2824740409851074, 0.2794634997844696, -0.05670343339443207, 0.7080125212669373, -0.14798282086849213, 0.2185734212398529, 0.21851836144924164, 0.2851794958114624, -1.6842849254608154, 1.089151382446289, -0.5034363865852356, 0.7411596179008484, 0.05996505916118622, -0.4690224230289459, 0.06247551739215851, -0.5978478789329529, 0.5559043884277344, -0.6856908202171326, -0.11076676845550537, -0.09350962936878204, 0.5674508810043335, 0.5927717685699463, -0.37554895877838135, 0.15926697850227356, -0.6193205118179321, -0.25508975982666016, 1.7328521013259888, -0.28043031692504883, -1.1067614555358887, 0.158890962600708, 0.16980710625648499, -0.24660047888755798, -0.2727047801017761, 0.484422504901886, -0.7834023237228394, -0.2538720965385437, 0.2628132700920105, -0.8891620635986328, 0.5417888164520264, 0.5581586956977844, -0.37579914927482605, -0.10361696034669876, 1.0085078477859497, 0.24969978630542755, 0.5300691723823547, 0.35337600111961365, -1.0567467212677002, -0.186593696475029, 0.17995789647102356, -0.07929843664169312, -1.0069633722305298, 0.33247581124305725, -0.12892383337020874, 0.24792948365211487, 0.32606106996536255, -0.33056095242500305, 0.5778512358665466, -0.4394797384738922, 0.2114696055650711, 0.5805627703666687, 0.7826080322265625, -0.2772371768951416, -0.32366371154785156, -0.03267219662666321, 0.18832775950431824, 0.472046822309494, 2.0853617191314697, -1.150261402130127, 0.8730351328849792, -0.5381561517715454, 0.14095234870910645, -0.5130571126937866, 0.09445066004991531, 0.008354298770427704, 1.0329443216323853, 0.46577149629592896, 0.8417605757713318, -0.8839390277862549, 0.004710458219051361, 0.7933747172355652, 0.7712746858596802, 0.43838974833488464, 0.2712906301021576, -0.8000341057777405, 0.6571219563484192, -0.9675883054733276, -0.49167531728744507, -0.0023587942123413086, 0.47823017835617065, 0.33581751585006714, 0.24094527959823608, 0.8092045187950134, -0.7086107730865479, 0.16771827638149261, 0.19906863570213318, 0.6644251346588135, -0.3681385815143585, -0.5835346579551697, -0.4570969343185425, -0.5807712078094482, 0.16314685344696045, -0.27129635214805603, -0.5164133906364441, 0.4214787185192108, 0.923854649066925, -1.1317145824432373, 0.24312415719032288, -0.5665082931518555, -1.7301260232925415, 0.251484215259552, -0.7136786580085754, 0.8741913437843323, -1.1013531684875488, 0.8350917100906372, 0.5676542520523071, -1.3228275775909424, -0.8619698882102966, -0.5892295241355896, 0.1297212839126587, 0.08350183069705963, -0.3936503529548645, -0.1338922381401062, -0.8956940174102783, -0.5560030937194824, -0.672808825969696, -0.22971948981285095, -0.407116174697876, -0.19101598858833313, 1.3252546787261963, 0.565248429775238, 0.17131298780441284, 0.22794586420059204, 0.33277300000190735, -0.07478861510753632, -0.16720172762870789, 1.1174712181091309, 0.10917306691408157, 0.06453939527273178, -0.23728473484516144, 0.11093595623970032, 0.23300999402999878, 0.25139668583869934, 0.30150914192199707, 0.8133419156074524, 1.6474725008010864, 0.698405385017395, 1.1556886434555054, -1.3942779302597046, 0.1930825561285019, 0.3410441279411316, 0.23404093086719513, -0.15545028448104858, -0.20183700323104858, -0.3606696128845215, -0.39631447196006775, -0.06830674409866333, 0.048298198729753494, -0.4304859936237335, 0.8504276871681213, 0.06427264958620071, -0.32143136858940125, -0.5410705804824829, 0.1412820816040039, -0.5739582777023315, 1.0999219417572021, 1.493436574935913, 0.31708550453186035, -1.0303912162780762, -0.0011015087366104126, -0.5348032116889954, 0.3567515015602112, 0.2570694088935852, 0.943993330001831, -0.10042458772659302, -0.950394332408905, -0.05187130719423294, -0.18348149955272675, -0.032325513660907745, -0.8244608044624329, 0.04104769974946976, 0.2267492115497589, 0.266618549823761, -0.5866082906723022, 0.2979363799095154, 0.29265421628952026, 0.5135200619697571, 0.30872029066085815, -0.3505856990814209, -0.9922894239425659, -0.13865306973457336, -0.45473769307136536, -0.24275842308998108, 1.4444180727005005, 1.4367716312408447, -1.1399648189544678, -0.26030582189559937, 0.38218754529953003, 0.6230873465538025, 0.18262645602226257, 0.19520723819732666, -0.35493525862693787, 0.5386022925376892, 0.4155760407447815, -1.3558461666107178, 1.0076614618301392, 1.045480489730835, 1.0842907428741455, -0.3010239899158478, -0.5754594802856445, -0.1580183058977127, -0.13483792543411255, 0.3574683666229248, 1.3688222169876099, -0.28477486968040466, -0.49328333139419556, 0.8162948489189148, -0.4847871959209442, 1.0365313291549683, 0.6183361411094666, -0.4723716378211975, 0.5742053985595703, 0.5059683918952942, -0.5281867980957031, 0.7536628842353821, 0.25994589924812317, -0.12984654307365417, 0.2210572361946106, 0.20293858647346497, -0.7917394042015076, 0.4483911693096161, 0.9118443131446838, 0.3712649941444397, 0.8417139649391174, -0.11999489367008209, 0.5586480498313904, 0.7192652821540833, 0.3784416913986206, 0.5881791114807129, -0.1200411394238472, -1.2397772073745728, -0.25329986214637756, 0.8850048780441284, 0.68513023853302, 1.0771087408065796, 0.13814899325370789, -0.3184809684753418, -0.16746580600738525, 0.2805321216583252, 0.14509858191013336, 0.011525750160217285, -0.2773590683937073, -0.5950328707695007, -0.16388826072216034, 0.49715501070022583, -0.4611513018608093, -0.18404006958007812, 0.027190588414669037, -0.32827210426330566, 0.5467972755432129, 0.5636163949966431, 0.20563828945159912, -1.3601263761520386, -0.11840745806694031, -0.8128629326820374, 0.05623099207878113, 0.5486672520637512, 0.6841474771499634, 0.3599320352077484, -0.5982978343963623, 1.5880892276763916, 0.6620374917984009, 1.0184571743011475, 1.1452285051345825, -0.012281037867069244, 0.15108978748321533, -0.43952852487564087, 0.5898547172546387, 0.4197857677936554, 0.5870250463485718, -0.7781867980957031, -0.09650538861751556, 1.6538554430007935, 0.45464831590652466, 1.2343891859054565, 0.0020478456281125546, -0.2507321238517761, 0.6511107087135315, 0.4983571767807007, -0.09701081365346909, -0.18446427583694458, -0.23006974160671234, -0.20031620562076569, 0.31356507539749146, 0.8801708221435547, 0.24479630589485168, -0.343921959400177, -1.2661644220352173, -0.16733041405677795, -1.1810181140899658, -0.07179656624794006, 0.5281836986541748, 0.6221276521682739, 0.1519506424665451, -0.18577629327774048, -0.26207876205444336, -0.6355669498443604, -0.16845585405826569, 0.821165919303894, -0.7608199119567871, -0.26767513155937195, 0.10841803252696991, -0.9360172748565674, -0.9180350303649902, -0.259446382522583, -0.335716187953949, -1.2116533517837524, 0.36381277441978455, 1.0395535230636597, -0.37602153420448303, 0.3777858018875122, -0.03243851661682129, -0.3910546600818634, -0.3493366837501526, 0.13636314868927002, -0.2784791588783264, -0.021515654399991035, 0.48294132947921753, -0.4990817904472351, -1.072270154953003, -0.9753240346908569, -1.2071548700332642, -0.10285045206546783, -0.5317410230636597, -0.06468161940574646, 1.4523704051971436, 0.16331985592842102, -1.3050792217254639, -0.5268423557281494, -0.037864938378334045, -0.4458709955215454, -1.1587157249450684, 0.5767751932144165, 0.3433407247066498, 0.40192705392837524, -0.5454577207565308, -0.09191826730966568, 0.8416891694068909, 0.31428760290145874, 1.1313347816467285, -0.08053921908140182, -1.0949574708938599, -0.3721988797187805, -0.30663132667541504, -0.272067129611969, -0.11557706445455551, 1.3280432224273682, 0.1743970811367035, 0.3816165626049042, 0.0016207695007324219, 0.9154713153839111, -0.7312657237052917, 0.30724504590034485, 0.58878493309021, 0.755460262298584, 0.6925386786460876, 0.29702019691467285, 1.256103277206421, -0.9013254642486572, -2.027198553085327, 0.13179881870746613, -0.02481144666671753, -0.6202594041824341, 0.7557677626609802, -0.3610888719558716, -0.46312570571899414, -1.4163320064544678, -0.0863809660077095, 0.5932532548904419, -1.0449726581573486, 1.0597268342971802, 0.7497360110282898, 0.573064386844635, -0.5816265940666199, -1.1375561952590942, -0.732244074344635, -0.0916002094745636, 0.0553194135427475, 0.4101642966270447, 0.3610161542892456, -0.08327782899141312, -0.7070451974868774, 0.5421438813209534, 0.00663699209690094, 0.14675270020961761, -0.2585185170173645, -0.8165398240089417, 0.2470494508743286, 0.7951370477676392, 1.0200697183609009, -0.16953052580356598, -0.8863082528114319, -0.8266993165016174, -0.6185811161994934, -0.17156215012073517, 0.0001246146857738495, -0.24485255777835846, 0.29536402225494385, 0.061474595218896866, -0.9656911492347717, -2.41229248046875, 0.04033995792269707, -0.6241089105606079, 0.122857004404068, -0.10993926972150803, -0.9145766496658325, 0.05004312843084335, 0.351958692073822, -0.2279224693775177, -0.5339504480361938, 0.19471782445907593, 0.4245865046977997, 0.19532690942287445, 1.0021510124206543, -1.0801981687545776, -1.3254591226577759, -0.45270949602127075, 1.0886013507843018, -0.4155779778957367, 0.43750840425491333, -0.07063136249780655, -0.3482878804206848, -0.9757725596427917, -0.2496604472398758, -0.030663441866636276, 0.5010064244270325, -0.20660898089408875, 0.11188872158527374, 0.16595634818077087, -0.49343833327293396, 0.16223259270191193, 0.42751437425613403, -0.8827962279319763, 0.8918715715408325, -0.43255144357681274, 1.9454102516174316, -0.3760240077972412, 0.16816042363643646, -1.3984006643295288, -1.8881021738052368, -0.5961893796920776, 0.3622704744338989, 1.3505363464355469, -0.015420958399772644, 0.038614023476839066, -0.08784250169992447, -0.18706810474395752, -0.8124275207519531, -0.5361642837524414, -0.8472927808761597, -0.1819356232881546, -0.13682320713996887, -0.3970476984977722, -0.10878392308950424, -0.3284154236316681, 0.48031002283096313, 0.5256072282791138, 0.9447814226150513, 0.1684228926897049, -0.1721898317337036, -0.20009556412696838, 0.4620431065559387, -0.4617861211299896, -0.6633256077766418, 0.37014466524124146, 0.6690765619277954, -0.2578354775905609, 0.6698779463768005, -1.1160807609558105, 0.48257482051849365, 0.5041797161102295, -0.10445241630077362, -0.12598806619644165, -0.40517759323120117, 0.356579065322876, 0.25381797552108765, -0.2804526388645172, -0.401346355676651, -0.19792185723781586, -0.6812818050384521, 1.4057962894439697, 0.9459380507469177, -0.889694333076477, 1.2449737787246704, -0.2750752568244934, 0.3156784176826477, -0.4905427098274231, -0.8830414414405823, -0.9677613973617554, -0.029538847506046295, 1.0136098861694336, 0.06615707278251648, -0.6870844960212708, -0.15155714750289917, -0.8063262701034546, 0.716021716594696, -0.3796685039997101, -0.09270666539669037, -1.4617592096328735, -0.146860271692276, -0.21562814712524414, 0.39017051458358765, 0.2696416676044464, 0.1680775135755539, 0.5897923111915588, 1.062251091003418, -0.592456042766571, 0.0015197768807411194, -0.21093875169754028, 0.15042248368263245, -0.8939153552055359, -0.3478812873363495, 1.050433874130249, 0.6588592529296875, -0.186004638671875, -0.1482972949743271, 0.1770983189344406, -0.07182696461677551, 0.41445058584213257, -0.2546202540397644, -0.7502950429916382, -1.3815263509750366, 0.03870953619480133, 0.2974681854248047, -0.16434919834136963, 1.4378156661987305, -0.21060645580291748, -0.29918280243873596, -0.17315246164798737, -0.39156249165534973, -0.6694200038909912, 0.44494208693504333, 0.20470689237117767, 0.7427086234092712, -0.26686638593673706, -0.3280876874923706, -0.2374194711446762, 0.14876531064510345, 0.14426472783088684, -0.4397103488445282, -0.024288207292556763, 0.28120866417884827, -0.10928567498922348, 0.7761955261230469, -0.5042192935943604, 0.4962916970252991, 0.4625489115715027, -0.4140172302722931, 0.20475813746452332, -0.5420216917991638, 0.5718443393707275, -0.2145879864692688, -0.6579475402832031, -12.71826171875, -0.2686936855316162, 0.6871423125267029, -0.6165505647659302, -0.3248278498649597, 0.45397818088531494, 0.36366942524909973, -0.46154189109802246, -0.44154661893844604, 0.13329873979091644, 0.46160584688186646, -0.9742977023124695, -0.3405589461326599, 0.7231712341308594, 0.043804749846458435, 0.7771781086921692, 0.5910894870758057, -1.1712850332260132, 0.3445395827293396, -1.0451747179031372, -0.3528779149055481, 0.8321166634559631, -0.5340048670768738, -0.48787152767181396, -0.49956396222114563, 0.10082553327083588, 0.26439380645751953, -0.9187829494476318, -0.11082404106855392, 0.7291749119758606, 0.13341782987117767, 0.14806267619132996, -0.43849247694015503, 1.201759934425354, -0.17055612802505493, -0.12807713449001312, -0.8422551155090332, 0.4209023118019104, -0.4338158369064331, -1.1952290534973145, 0.12814997136592865, 0.056857991963624954, -0.7674911618232727, -0.04480282962322235, -0.6475642323493958, 0.0907130092382431, -0.008786305785179138, -0.38549935817718506, -0.4124552011489868, 0.2975214123725891, -0.48674970865249634, -0.9467579126358032, -0.09881581366062164, 0.5023577213287354, -0.3167141377925873, -0.3740319609642029, -0.10471580922603607, 0.3144155740737915, -0.09729394316673279, 0.3630540370941162, -2.3834357261657715, 0.36267784237861633, -0.014009637758135796, -0.3748723566532135, -0.7208783030509949, -0.40442073345184326, -0.33684301376342773, -1.42073392868042, -0.1711777150630951, 0.31887128949165344, -0.6383936405181885, -0.20096705853939056, -0.25044649839401245, -0.8609811663627625, -0.5816630125045776, 0.17546497285366058, 0.7353798747062683, 0.7354522347450256, 1.1176905632019043, 0.0926850438117981, -0.0800514817237854, 0.9070551991462708]"
